GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
 10.8% | 000013824 |    0.1169328  | 1.695e+04| 2.132e+04| 2.280e+04|   4.474e-03   |  8.543e-02 |  1.103e-02 |  0.000e+00 | 1.479e-02 |   1.014e-02  |  8.591e+04  |    7.003e+04   
 11.1% | 000014208 |    0.1174684  | 1.753e+04| 2.145e+04| 2.290e+04|   4.458e-03   |  8.483e-02 |  1.113e-02 |  0.000e+00 | 1.580e-02 |   1.033e-02  |  8.494e+04  |    7.033e+04   
 11.4% | 000014592 |    0.1161311  | 1.769e+04| 2.151e+04| 2.272e+04|   4.521e-03   |  8.557e-02 |  1.144e-02 |  0.000e+00 | 1.418e-02 |   9.752e-03  |  8.534e+04  |    7.062e+04   
 11.7% | 000014976 |    0.1155579  | 1.587e+04| 2.121e+04| 2.277e+04|   4.400e-03   |  8.501e-02 |  1.061e-02 |  0.000e+00 | 1.389e-02 |   1.009e-02  |  8.519e+04  |    7.089e+04   
 12.0% | 000015360 |    0.1159620  | 1.608e+04| 2.127e+04| 2.285e+04|   4.352e-03   |  8.468e-02 |  1.088e-02 |  0.000e+00 | 1.524e-02 |   9.585e-03  |  8.432e+04  |    7.114e+04   
 12.3% | 000015744 |    0.2017519  | 1.040e+04| 2.123e+04| 2.303e+04|   4.288e-03   |  1.711e-01 |  1.958e-02 |  0.000e+00 | 1.495e-02 |   8.534e-03  |  4.813e+04  |    7.042e+04   
 12.6% | 000016128 |    0.1727461  | 1.850e+04| 2.130e+04| 2.288e+04|   4.276e-03   |  1.426e-01 |  1.189e-02 |  0.000e+00 | 1.545e-02 |   8.228e-03  |  5.583e+04  |    7.004e+04   
 12.9% | 000016512 |    0.1140767  | 1.810e+04| 2.141e+04| 2.299e+04|   4.440e-03   |  8.429e-02 |  1.152e-02 |  0.000e+00 | 1.459e-02 |   8.683e-03  |  8.397e+04  |    7.028e+04   
 13.2% | 000016896 |    0.1122507  | 1.834e+04| 2.136e+04| 2.316e+04|   4.674e-03   |  8.299e-02 |  1.083e-02 |  0.000e+00 | 1.455e-02 |   7.975e-03  |  8.475e+04  |    7.051e+04   
 13.5% | 000017280 |    0.1137872  | 1.916e+04| 2.149e+04| 2.307e+04|   4.364e-03   |  8.367e-02 |  1.101e-02 |  0.000e+00 | 1.540e-02 |   8.242e-03  |  8.303e+04  |    7.072e+04   
 13.8% | 000017664 |    0.1123721  | 1.906e+04| 2.155e+04| 2.303e+04|   4.423e-03   |  8.408e-02 |  1.139e-02 |  0.000e+00 | 1.360e-02 |   8.205e-03  |  8.349e+04  |    7.092e+04   
