GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
 12.6% | 000016128 |    0.1144909  | 1.751e+04| 2.076e+04| 2.225e+04|   4.361e-03   |  8.383e-02 |  1.183e-02 |  0.000e+00 | 1.516e-02 |   9.063e-03  |  8.424e+04  |    7.846e+04   
 12.9% | 000016512 |    0.1145152  | 1.812e+04| 2.086e+04| 2.232e+04|   4.405e-03   |  8.463e-02 |  1.162e-02 |  0.000e+00 | 1.426e-02 |   9.069e-03  |  8.365e+04  |    7.856e+04   
 13.2% | 000016896 |    0.1121768  | 1.798e+04| 2.082e+04| 2.231e+04|   4.427e-03   |  8.287e-02 |  1.112e-02 |  0.000e+00 | 1.432e-02 |   8.459e-03  |  8.480e+04  |    7.867e+04   
 13.5% | 000017280 |    0.1130398  | 1.761e+04| 2.082e+04| 2.229e+04|   4.439e-03   |  8.312e-02 |  1.104e-02 |  0.000e+00 | 1.556e-02 |   7.896e-03  |  8.358e+04  |    7.876e+04   
 13.8% | 000017664 |    0.1122072  | 1.765e+04| 2.086e+04| 2.238e+04|   4.363e-03   |  8.369e-02 |  1.151e-02 |  0.000e+00 | 1.349e-02 |   8.612e-03  |  8.361e+04  |    7.885e+04   
 14.1% | 000018048 |    0.1104123  | 1.781e+04| 2.080e+04| 2.244e+04|   4.402e-03   |  8.217e-02 |  1.069e-02 |  0.000e+00 | 1.317e-02 |   8.619e-03  |  8.438e+04  |    7.894e+04   
 14.4% | 000018432 |    0.1114343  | 1.806e+04| 2.075e+04| 2.231e+04|   4.381e-03   |  8.232e-02 |  1.067e-02 |  0.000e+00 | 1.518e-02 |   7.512e-03  |  8.303e+04  |    7.901e+04   
 14.7% | 000018816 |    0.1095687  | 1.710e+04| 2.080e+04| 2.245e+04|   4.198e-03   |  8.160e-02 |  1.183e-02 |  0.000e+00 | 1.439e-02 |   7.131e-03  |  8.385e+04  |    7.909e+04   
 15.0% | 000019200 |    0.1098400  | 1.783e+04| 2.079e+04| 2.243e+04|   4.233e-03   |  8.189e-02 |  1.150e-02 |  0.000e+00 | 1.463e-02 |   7.049e-03  |  8.306e+04  |    7.915e+04   
 15.3% | 000019584 |    0.1086189  | 1.840e+04| 2.088e+04| 2.245e+04|   4.274e-03   |  8.129e-02 |  1.144e-02 |  0.000e+00 | 1.409e-02 |   6.922e-03  |  8.340e+04  |    7.922e+04   
 15.6% | 000019968 |    0.1072847  | 1.766e+04| 2.086e+04| 2.247e+04|   4.353e-03   |  8.068e-02 |  1.106e-02 |  0.000e+00 | 1.370e-02 |   6.505e-03  |  8.384e+04  |    7.929e+04   
 15.9% | 000020352 |    0.1074124  | 1.821e+04| 2.089e+04| 2.252e+04|   4.376e-03   |  8.044e-02 |  1.092e-02 |  0.000e+00 | 1.440e-02 |   6.177e-03  |  8.315e+04  |    7.935e+04   
 16.2% | 000020736 |    0.1065764  | 1.775e+04| 2.077e+04| 2.257e+04|   4.274e-03   |  8.059e-02 |  1.134e-02 |  0.000e+00 | 1.315e-02 |   6.456e-03  |  8.321e+04  |    7.940e+04   
 16.5% | 000021120 |    0.1057875  | 1.821e+04| 2.089e+04| 2.254e+04|   4.224e-03   |  8.002e-02 |  1.057e-02 |  0.000e+00 | 1.358e-02 |   5.930e-03  |  8.323e+04  |    7.946e+04   
 16.8% | 000021504 |    0.1065589  | 1.813e+04| 2.083e+04| 2.255e+04|   4.268e-03   |  7.955e-02 |  1.078e-02 |  0.000e+00 | 1.490e-02 |   5.781e-03  |  8.204e+04  |    7.949e+04   
 17.1% | 000021888 |    0.1050661  | 1.781e+04| 2.104e+04| 2.249e+04|   4.096e-03   |  7.946e-02 |  1.201e-02 |  0.000e+00 | 1.413e-02 |   5.126e-03  |  8.260e+04  |    7.954e+04   
 17.4% | 000022272 |    0.1052630  | 1.797e+04| 2.103e+04| 2.252e+04|   4.137e-03   |  7.964e-02 |  1.161e-02 |  0.000e+00 | 1.444e-02 |   6.014e-03  |  8.185e+04  |    7.957e+04   
 17.7% | 000022656 |    0.1042298  | 1.845e+04| 2.118e+04| 2.262e+04|   4.317e-03   |  7.923e-02 |  1.170e-02 |  0.000e+00 | 1.440e-02 |   5.307e-03  |  8.207e+04  |    7.960e+04   
 18.0% | 000023040 |    0.1024200  | 1.818e+04| 2.107e+04| 2.252e+04|   4.422e-03   |  7.800e-02 |  1.111e-02 |  0.000e+00 | 1.393e-02 |   5.061e-03  |  8.291e+04  |    7.965e+04   
 18.3% | 000023424 |    0.1042392  | 1.792e+04| 2.109e+04| 2.254e+04|   4.347e-03   |  7.866e-02 |  1.114e-02 |  0.000e+00 | 1.465e-02 |   5.645e-03  |  8.087e+04  |    7.966e+04   
